music_id,song_path,hum_path
1073747571,train_mel/song/0079.mel,train_mel/hum/0079.mel
1079406991,train_mel/song/0080.mel,train_mel/hum/0080.mel
1078130657,train_mel/song/0081.mel,train_mel/hum/0081.mel
1078448719,train_mel/song/0082.mel,train_mel/hum/0082.mel
1074004286,train_mel/song/0083.mel,train_mel/hum/0083.mel
1074509589,train_mel/song/0084.mel,train_mel/hum/0084.mel
1075755188,train_mel/song/0085.mel,train_mel/hum/0085.mel
1076274502,train_mel/song/0086.mel,train_mel/hum/0086.mel
1073743566,train_mel/song/0087.mel,train_mel/hum/0087.mel
1075318381,train_mel/song/0088.mel,train_mel/hum/0088.mel
1075423731,train_mel/song/0089.mel,train_mel/hum/0089.mel
1078007322,train_mel/song/0090.mel,train_mel/hum/0090.mel
1076227401,train_mel/song/0091.mel,train_mel/hum/0091.mel
1079481803,train_mel/song/0092.mel,train_mel/hum/0092.mel
1078090175,train_mel/song/0093.mel,train_mel/hum/0093.mel
1079307074,train_mel/song/0094.mel,train_mel/hum/0094.mel
1079275402,train_mel/song/0095.mel,train_mel/hum/0095.mel
1073854340,train_mel/song/0096.mel,train_mel/hum/0096.mel
1075767591,train_mel/song/0097.mel,train_mel/hum/0097.mel
1075058577,train_mel/song/0098.mel,train_mel/hum/0098.mel
1073763115,train_mel/song/0099.mel,train_mel/hum/0099.mel
1078376310,train_mel/song/0100.mel,train_mel/hum/0100.mel
1075237488,train_mel/song/0101.mel,train_mel/hum/0101.mel
1093446513,train_mel/song/0102.mel,train_mel/hum/0102.mel
1079458915,train_mel/song/0103.mel,train_mel/hum/0103.mel
1100838780,train_mel/song/0104.mel,train_mel/hum/0104.mel
1078218163,train_mel/song/0105.mel,train_mel/hum/0105.mel
1080633349,train_mel/song/0106.mel,train_mel/hum/0106.mel
1076418677,train_mel/song/0107.mel,train_mel/hum/0107.mel
1078495477,train_mel/song/0108.mel,train_mel/hum/0108.mel
1078062072,train_mel/song/0109.mel,train_mel/hum/0109.mel
1074123500,train_mel/song/0110.mel,train_mel/hum/0110.mel
1085382989,train_mel/song/0111.mel,train_mel/hum/0111.mel
1078044116,train_mel/song/0112.mel,train_mel/hum/0112.mel
1096180272,train_mel/song/0113.mel,train_mel/hum/0113.mel
1078205744,train_mel/song/0114.mel,train_mel/hum/0114.mel
1076328212,train_mel/song/0115.mel,train_mel/hum/0115.mel
1075758635,train_mel/song/0116.mel,train_mel/hum/0116.mel
1075806930,train_mel/song/0117.mel,train_mel/hum/0117.mel
1078103114,train_mel/song/0118.mel,train_mel/hum/0118.mel
1079599380,train_mel/song/0119.mel,train_mel/hum/0119.mel
1076434031,train_mel/song/0120.mel,train_mel/hum/0120.mel
1078061116,train_mel/song/0121.mel,train_mel/hum/0121.mel
1074886072,train_mel/song/0122.mel,train_mel/hum/0122.mel
1076435593,train_mel/song/0123.mel,train_mel/hum/0123.mel
1079728184,train_mel/song/0124.mel,train_mel/hum/0124.mel
1079227190,train_mel/song/0125.mel,train_mel/hum/0125.mel
1079299184,train_mel/song/0126.mel,train_mel/hum/0126.mel
1075027073,train_mel/song/0127.mel,train_mel/hum/0127.mel
1076288207,train_mel/song/0128.mel,train_mel/hum/0128.mel
1075549855,train_mel/song/0129.mel,train_mel/hum/0129.mel
1073875871,train_mel/song/0130.mel,train_mel/hum/0130.mel
1075280196,train_mel/song/0131.mel,train_mel/hum/0131.mel
1078006156,train_mel/song/0132.mel,train_mel/hum/0132.mel
1074872458,train_mel/song/0133.mel,train_mel/hum/0133.mel
1073970464,train_mel/song/0134.mel,train_mel/hum/0134.mel
1075507747,train_mel/song/0135.mel,train_mel/hum/0135.mel
1075343467,train_mel/song/0136.mel,train_mel/hum/0136.mel
1078329904,train_mel/song/0137.mel,train_mel/hum/0137.mel
1073793352,train_mel/song/0138.mel,train_mel/hum/0138.mel
1079376379,train_mel/song/0139.mel,train_mel/hum/0139.mel
1082464050,train_mel/song/0140.mel,train_mel/hum/0140.mel
1078151632,train_mel/song/0141.mel,train_mel/hum/0141.mel
1107857638,train_mel/song/0142.mel,train_mel/hum/0142.mel
1079476007,train_mel/song/0143.mel,train_mel/hum/0143.mel
1075227537,train_mel/song/0144.mel,train_mel/hum/0144.mel
1079646700,train_mel/song/0145.mel,train_mel/hum/0145.mel
1104927692,train_mel/song/0146.mel,train_mel/hum/0146.mel
1073893479,train_mel/song/0147.mel,train_mel/hum/0147.mel
1075078579,train_mel/song/0148.mel,train_mel/hum/0148.mel
1075525165,train_mel/song/0149.mel,train_mel/hum/0149.mel
1075140290,train_mel/song/0150.mel,train_mel/hum/0150.mel
1079415220,train_mel/song/0151.mel,train_mel/hum/0151.mel
1073949840,train_mel/song/0152.mel,train_mel/hum/0152.mel
1074815666,train_mel/song/0153.mel,train_mel/hum/0153.mel
1073806512,train_mel/song/0154.mel,train_mel/hum/0154.mel
1073770458,train_mel/song/0155.mel,train_mel/hum/0155.mel
1073790106,train_mel/song/0156.mel,train_mel/hum/0156.mel
1074262289,train_mel/song/0157.mel,train_mel/hum/0157.mel
1088434330,train_mel/song/0158.mel,train_mel/hum/0158.mel
1086883495,train_mel/song/0159.mel,train_mel/hum/0159.mel
1078239770,train_mel/song/0160.mel,train_mel/hum/0160.mel
1078507226,train_mel/song/0161.mel,train_mel/hum/0161.mel
1078090949,train_mel/song/0162.mel,train_mel/hum/0162.mel
1073800546,train_mel/song/0163.mel,train_mel/hum/0163.mel
1078494921,train_mel/song/0164.mel,train_mel/hum/0164.mel
1078160302,train_mel/song/0165.mel,train_mel/hum/0165.mel
1073854610,train_mel/song/0166.mel,train_mel/hum/0166.mel
1074213068,train_mel/song/0167.mel,train_mel/hum/0167.mel
1074139731,train_mel/song/0168.mel,train_mel/hum/0168.mel
1075246047,train_mel/song/0169.mel,train_mel/hum/0169.mel
1074005994,train_mel/song/0170.mel,train_mel/hum/0170.mel
1075805978,train_mel/song/0171.mel,train_mel/hum/0171.mel
1078139906,train_mel/song/0172.mel,train_mel/hum/0172.mel
1074225962,train_mel/song/0173.mel,train_mel/hum/0173.mel
1075364273,train_mel/song/0174.mel,train_mel/hum/0174.mel
1080747763,train_mel/song/0175.mel,train_mel/hum/0175.mel
1076212682,train_mel/song/0176.mel,train_mel/hum/0176.mel
1074866232,train_mel/song/0177.mel,train_mel/hum/0177.mel
1079987488,train_mel/song/0178.mel,train_mel/hum/0178.mel
1079104373,train_mel/song/0179.mel,train_mel/hum/0179.mel
1074750623,train_mel/song/0180.mel,train_mel/hum/0180.mel
1078843990,train_mel/song/0181.mel,train_mel/hum/0181.mel
1075927290,train_mel/song/0182.mel,train_mel/hum/0182.mel
1078185223,train_mel/song/0183.mel,train_mel/hum/0183.mel
1078202224,train_mel/song/0184.mel,train_mel/hum/0184.mel
1073868913,train_mel/song/0185.mel,train_mel/hum/0185.mel
1074216990,train_mel/song/0186.mel,train_mel/hum/0186.mel
1073862735,train_mel/song/0187.mel,train_mel/hum/0187.mel
1078115502,train_mel/song/0188.mel,train_mel/hum/0188.mel
1079344171,train_mel/song/0189.mel,train_mel/hum/0189.mel
1079227109,train_mel/song/0190.mel,train_mel/hum/0190.mel
1078414808,train_mel/song/0191.mel,train_mel/hum/0191.mel
1078030904,train_mel/song/0192.mel,train_mel/hum/0192.mel
1078927067,train_mel/song/0193.mel,train_mel/hum/0193.mel
1075255829,train_mel/song/0194.mel,train_mel/hum/0194.mel
1078901277,train_mel/song/0195.mel,train_mel/hum/0195.mel
1076382676,train_mel/song/0196.mel,train_mel/hum/0196.mel
1075811881,train_mel/song/0197.mel,train_mel/hum/0197.mel
1074211840,train_mel/song/0198.mel,train_mel/hum/0198.mel
1074101718,train_mel/song/0199.mel,train_mel/hum/0199.mel
1075791766,train_mel/song/0200.mel,train_mel/hum/0200.mel
1078317770,train_mel/song/0201.mel,train_mel/hum/0201.mel
1093405396,train_mel/song/0202.mel,train_mel/hum/0202.mel
1075264571,train_mel/song/0203.mel,train_mel/hum/0203.mel
1078147809,train_mel/song/0204.mel,train_mel/hum/0204.mel
1078054026,train_mel/song/0205.mel,train_mel/hum/0205.mel
1073771745,train_mel/song/0206.mel,train_mel/hum/0206.mel
1078185195,train_mel/song/0207.mel,train_mel/hum/0207.mel
1078123696,train_mel/song/0208.mel,train_mel/hum/0208.mel
1074038615,train_mel/song/0209.mel,train_mel/hum/0209.mel
1075841896,train_mel/song/0210.mel,train_mel/hum/0210.mel
1076301650,train_mel/song/0211.mel,train_mel/hum/0211.mel
1075033620,train_mel/song/0212.mel,train_mel/hum/0212.mel
1078029222,train_mel/song/0213.mel,train_mel/hum/0213.mel
1079595354,train_mel/song/0214.mel,train_mel/hum/0214.mel
1079351159,train_mel/song/0215.mel,train_mel/hum/0215.mel
1078039921,train_mel/song/0216.mel,train_mel/hum/0216.mel
1075900684,train_mel/song/0217.mel,train_mel/hum/0217.mel
1076320097,train_mel/song/0218.mel,train_mel/hum/0218.mel
1073843428,train_mel/song/0219.mel,train_mel/hum/0219.mel
1075363598,train_mel/song/0220.mel,train_mel/hum/0220.mel
1083096954,train_mel/song/0221.mel,train_mel/hum/0221.mel
1078011536,train_mel/song/0222.mel,train_mel/hum/0222.mel
1075166667,train_mel/song/0223.mel,train_mel/hum/0223.mel
1075361860,train_mel/song/0224.mel,train_mel/hum/0224.mel
1075865797,train_mel/song/0225.mel,train_mel/hum/0225.mel
1073770593,train_mel/song/0226.mel,train_mel/hum/0226.mel
1075552256,train_mel/song/0227.mel,train_mel/hum/0227.mel
1075223738,train_mel/song/0228.mel,train_mel/hum/0228.mel
1076437898,train_mel/song/0229.mel,train_mel/hum/0229.mel
1095676402,train_mel/song/0230.mel,train_mel/hum/0230.mel
1076259463,train_mel/song/0231.mel,train_mel/hum/0231.mel
1074797521,train_mel/song/0232.mel,train_mel/hum/0232.mel
1075840241,train_mel/song/0233.mel,train_mel/hum/0233.mel
1078004712,train_mel/song/0234.mel,train_mel/hum/0234.mel
1074344478,train_mel/song/0235.mel,train_mel/hum/0235.mel
1079376689,train_mel/song/0236.mel,train_mel/hum/0236.mel
1079461188,train_mel/song/0237.mel,train_mel/hum/0237.mel
1075060844,train_mel/song/0238.mel,train_mel/hum/0238.mel
1073822893,train_mel/song/0239.mel,train_mel/hum/0239.mel
1074101822,train_mel/song/0240.mel,train_mel/hum/0240.mel
1076216471,train_mel/song/0241.mel,train_mel/hum/0241.mel
1078056363,train_mel/song/0242.mel,train_mel/hum/0242.mel
1078029225,train_mel/song/0243.mel,train_mel/hum/0243.mel
1078389231,train_mel/song/0244.mel,train_mel/hum/0244.mel
1078115507,train_mel/song/0245.mel,train_mel/hum/0245.mel
1075057524,train_mel/song/0246.mel,train_mel/hum/0246.mel
1075552481,train_mel/song/0247.mel,train_mel/hum/0247.mel
1078842825,train_mel/song/0248.mel,train_mel/hum/0248.mel
1075327438,train_mel/song/0249.mel,train_mel/hum/0249.mel
1073755576,train_mel/song/0250.mel,train_mel/hum/0250.mel
1073949846,train_mel/song/0251.mel,train_mel/hum/0251.mel
1078185760,train_mel/song/0252.mel,train_mel/hum/0252.mel
1078270088,train_mel/song/0253.mel,train_mel/hum/0253.mel
1073822702,train_mel/song/0254.mel,train_mel/hum/0254.mel
1105960350,train_mel/song/0255.mel,train_mel/hum/0255.mel
1078034163,train_mel/song/0256.mel,train_mel/hum/0256.mel
1078043395,train_mel/song/0257.mel,train_mel/hum/0257.mel
1074595790,train_mel/song/0258.mel,train_mel/hum/0258.mel
1074268250,train_mel/song/0259.mel,train_mel/hum/0259.mel
1078246208,train_mel/song/0260.mel,train_mel/hum/0260.mel
1078185409,train_mel/song/0261.mel,train_mel/hum/0261.mel
1078072985,train_mel/song/0262.mel,train_mel/hum/0262.mel
1076387645,train_mel/song/0263.mel,train_mel/hum/0263.mel
1073926400,train_mel/song/0264.mel,train_mel/hum/0264.mel
1076323703,train_mel/song/0265.mel,train_mel/hum/0265.mel
1079108271,train_mel/song/0266.mel,train_mel/hum/0266.mel
1079310114,train_mel/song/0267.mel,train_mel/hum/0267.mel
1078148491,train_mel/song/0268.mel,train_mel/hum/0268.mel
1073891030,train_mel/song/0269.mel,train_mel/hum/0269.mel
1073768199,train_mel/song/0270.mel,train_mel/hum/0270.mel
1076452853,train_mel/song/0271.mel,train_mel/hum/0271.mel
1093974229,train_mel/song/0272.mel,train_mel/hum/0272.mel
1076441427,train_mel/song/0273.mel,train_mel/hum/0273.mel
1075857795,train_mel/song/0274.mel,train_mel/hum/0274.mel
1073744048,train_mel/song/0275.mel,train_mel/hum/0275.mel
1080747763,train_mel/song/0276.mel,train_mel/hum/0276.mel
1073819032,train_mel/song/0277.mel,train_mel/hum/0277.mel
1075525175,train_mel/song/0278.mel,train_mel/hum/0278.mel
1075458713,train_mel/song/0279.mel,train_mel/hum/0279.mel
1079622425,train_mel/song/0280.mel,train_mel/hum/0280.mel
1076222090,train_mel/song/0281.mel,train_mel/hum/0281.mel
1076366945,train_mel/song/0282.mel,train_mel/hum/0282.mel
1104190191,train_mel/song/0283.mel,train_mel/hum/0283.mel
1075230869,train_mel/song/0284.mel,train_mel/hum/0284.mel
1074019278,train_mel/song/0285.mel,train_mel/hum/0285.mel
1074291238,train_mel/song/0286.mel,train_mel/hum/0286.mel
1073939180,train_mel/song/0287.mel,train_mel/hum/0287.mel
1086604545,train_mel/song/0288.mel,train_mel/hum/0288.mel
1075794054,train_mel/song/0289.mel,train_mel/hum/0289.mel
1076269180,train_mel/song/0290.mel,train_mel/hum/0290.mel
1078901877,train_mel/song/0291.mel,train_mel/hum/0291.mel
1073747755,train_mel/song/0292.mel,train_mel/hum/0292.mel
1075784308,train_mel/song/0293.mel,train_mel/hum/0293.mel
1078127802,train_mel/song/0294.mel,train_mel/hum/0294.mel
1074677489,train_mel/song/0295.mel,train_mel/hum/0295.mel
1078167747,train_mel/song/0296.mel,train_mel/hum/0296.mel
1078151635,train_mel/song/0297.mel,train_mel/hum/0297.mel
1079372802,train_mel/song/0298.mel,train_mel/hum/0298.mel
1078245668,train_mel/song/0299.mel,train_mel/hum/0299.mel
1079098725,train_mel/song/0300.mel,train_mel/hum/0300.mel
1079308398,train_mel/song/0301.mel,train_mel/hum/0301.mel
1075322566,train_mel/song/0302.mel,train_mel/hum/0302.mel
1073744066,train_mel/song/0303.mel,train_mel/hum/0303.mel
1074206565,train_mel/song/0304.mel,train_mel/hum/0304.mel
1079214486,train_mel/song/0305.mel,train_mel/hum/0305.mel
1073854339,train_mel/song/0306.mel,train_mel/hum/0306.mel
1075177930,train_mel/song/0307.mel,train_mel/hum/0307.mel
1073745175,train_mel/song/0308.mel,train_mel/hum/0308.mel
1078221304,train_mel/song/0309.mel,train_mel/hum/0309.mel
1078163725,train_mel/song/0310.mel,train_mel/hum/0310.mel
1073741840,train_mel/song/0311.mel,train_mel/hum/0311.mel
1076368976,train_mel/song/0312.mel,train_mel/hum/0312.mel
1078111642,train_mel/song/0313.mel,train_mel/hum/0313.mel
1075137403,train_mel/song/0314.mel,train_mel/hum/0314.mel
1075812072,train_mel/song/0315.mel,train_mel/hum/0315.mel
1078219876,train_mel/song/0316.mel,train_mel/hum/0316.mel
1079097545,train_mel/song/0317.mel,train_mel/hum/0317.mel
1078200762,train_mel/song/0318.mel,train_mel/hum/0318.mel
1078067599,train_mel/song/0319.mel,train_mel/hum/0319.mel
1079715594,train_mel/song/0320.mel,train_mel/hum/0320.mel
1078186033,train_mel/song/0321.mel,train_mel/hum/0321.mel
1078259833,train_mel/song/0322.mel,train_mel/hum/0322.mel
1081883645,train_mel/song/0323.mel,train_mel/hum/0323.mel
1091753075,train_mel/song/0324.mel,train_mel/hum/0324.mel
1075427912,train_mel/song/0325.mel,train_mel/hum/0325.mel
1079590337,train_mel/song/0326.mel,train_mel/hum/0326.mel
1102396592,train_mel/song/0327.mel,train_mel/hum/0327.mel
1075864917,train_mel/song/0328.mel,train_mel/hum/0328.mel
1073998155,train_mel/song/0329.mel,train_mel/hum/0329.mel
1073773604,train_mel/song/0330.mel,train_mel/hum/0330.mel
1075857287,train_mel/song/0331.mel,train_mel/hum/0331.mel
1073750475,train_mel/song/0332.mel,train_mel/hum/0332.mel
1079102118,train_mel/song/0333.mel,train_mel/hum/0333.mel
1075110206,train_mel/song/0334.mel,train_mel/hum/0334.mel
1076292075,train_mel/song/0335.mel,train_mel/hum/0335.mel
1076403171,train_mel/song/0336.mel,train_mel/hum/0336.mel
1095969487,train_mel/song/0337.mel,train_mel/hum/0337.mel
1079430165,train_mel/song/0338.mel,train_mel/hum/0338.mel
1078115502,train_mel/song/0339.mel,train_mel/hum/0339.mel
1075236792,train_mel/song/0340.mel,train_mel/hum/0340.mel
1078084478,train_mel/song/0341.mel,train_mel/hum/0341.mel
1078166073,train_mel/song/0342.mel,train_mel/hum/0342.mel
1078215774,train_mel/song/0343.mel,train_mel/hum/0343.mel
1075780018,train_mel/song/0344.mel,train_mel/hum/0344.mel
1078995127,train_mel/song/0345.mel,train_mel/hum/0345.mel
1073750860,train_mel/song/0346.mel,train_mel/hum/0346.mel
1075032378,train_mel/song/0347.mel,train_mel/hum/0347.mel
1075549963,train_mel/song/0348.mel,train_mel/hum/0348.mel
1076327212,train_mel/song/0349.mel,train_mel/hum/0349.mel
1079264023,train_mel/song/0350.mel,train_mel/hum/0350.mel
1074044989,train_mel/song/0351.mel,train_mel/hum/0351.mel
1079349320,train_mel/song/0352.mel,train_mel/hum/0352.mel
1079338575,train_mel/song/0353.mel,train_mel/hum/0353.mel
1073822919,train_mel/song/0354.mel,train_mel/hum/0354.mel
1075859069,train_mel/song/0355.mel,train_mel/hum/0355.mel
1076301033,train_mel/song/0356.mel,train_mel/hum/0356.mel
1079701127,train_mel/song/0357.mel,train_mel/hum/0357.mel
1076448999,train_mel/song/0358.mel,train_mel/hum/0358.mel
1078284534,train_mel/song/0359.mel,train_mel/hum/0359.mel
1079107043,train_mel/song/0360.mel,train_mel/hum/0360.mel
1079338834,train_mel/song/0361.mel,train_mel/hum/0361.mel
1075245989,train_mel/song/0362.mel,train_mel/hum/0362.mel
1075477601,train_mel/song/0363.mel,train_mel/hum/0363.mel
1078311003,train_mel/song/0364.mel,train_mel/hum/0364.mel
1075757848,train_mel/song/0365.mel,train_mel/hum/0365.mel
1078050656,train_mel/song/0366.mel,train_mel/hum/0366.mel
1074668552,train_mel/song/0367.mel,train_mel/hum/0367.mel
1073842095,train_mel/song/0368.mel,train_mel/hum/0368.mel
1075120308,train_mel/song/0369.mel,train_mel/hum/0369.mel
1078844384,train_mel/song/0370.mel,train_mel/hum/0370.mel
1075140896,train_mel/song/0371.mel,train_mel/hum/0371.mel
1074605906,train_mel/song/0372.mel,train_mel/hum/0372.mel
1078176024,train_mel/song/0373.mel,train_mel/hum/0373.mel
1074211918,train_mel/song/0374.mel,train_mel/hum/0374.mel
1091990542,train_mel/song/0375.mel,train_mel/hum/0375.mel
1078193521,train_mel/song/0376.mel,train_mel/hum/0376.mel
1073746332,train_mel/song/0377.mel,train_mel/hum/0377.mel
1074225097,train_mel/song/0378.mel,train_mel/hum/0378.mel
1073747934,train_mel/song/0379.mel,train_mel/hum/0379.mel
1079306404,train_mel/song/0380.mel,train_mel/hum/0380.mel
1075245453,train_mel/song/0381.mel,train_mel/hum/0381.mel
1074398754,train_mel/song/0382.mel,train_mel/hum/0382.mel
1079300035,train_mel/song/0383.mel,train_mel/hum/0383.mel
1074151924,train_mel/song/0384.mel,train_mel/hum/0384.mel
1079227401,train_mel/song/0385.mel,train_mel/hum/0385.mel
1073770517,train_mel/song/0386.mel,train_mel/hum/0386.mel
1079267446,train_mel/song/0387.mel,train_mel/hum/0387.mel
1073824464,train_mel/song/0388.mel,train_mel/hum/0388.mel
1078013038,train_mel/song/0389.mel,train_mel/hum/0389.mel
1074192258,train_mel/song/0390.mel,train_mel/hum/0390.mel
1078492734,train_mel/song/0391.mel,train_mel/hum/0391.mel
1076290277,train_mel/song/0392.mel,train_mel/hum/0392.mel
1079099737,train_mel/song/0393.mel,train_mel/hum/0393.mel
1075264548,train_mel/song/0394.mel,train_mel/hum/0394.mel
1079107588,train_mel/song/0395.mel,train_mel/hum/0395.mel
1074134279,train_mel/song/0396.mel,train_mel/hum/0396.mel
1075866509,train_mel/song/0397.mel,train_mel/hum/0397.mel
1076420203,train_mel/song/0398.mel,train_mel/hum/0398.mel
1078229274,train_mel/song/0399.mel,train_mel/hum/0399.mel
1075507466,train_mel/song/0400.mel,train_mel/hum/0400.mel
1074129327,train_mel/song/0401.mel,train_mel/hum/0401.mel
1076334406,train_mel/song/0402.mel,train_mel/hum/0402.mel
1076347979,train_mel/song/0403.mel,train_mel/hum/0403.mel
1074336022,train_mel/song/0404.mel,train_mel/hum/0404.mel
1075808172,train_mel/song/0405.mel,train_mel/hum/0405.mel
1075797994,train_mel/song/0406.mel,train_mel/hum/0406.mel
1075806563,train_mel/song/0407.mel,train_mel/hum/0407.mel
1073902422,train_mel/song/0408.mel,train_mel/hum/0408.mel
1074781705,train_mel/song/0409.mel,train_mel/hum/0409.mel
1079317906,train_mel/song/0410.mel,train_mel/hum/0410.mel
1075862366,train_mel/song/0411.mel,train_mel/hum/0411.mel
1079279816,train_mel/song/0412.mel,train_mel/hum/0412.mel
1075805376,train_mel/song/0413.mel,train_mel/hum/0413.mel
1079258980,train_mel/song/0414.mel,train_mel/hum/0414.mel
1073770595,train_mel/song/0415.mel,train_mel/hum/0415.mel
1078035272,train_mel/song/0416.mel,train_mel/hum/0416.mel
1076282410,train_mel/song/0417.mel,train_mel/hum/0417.mel
1074983035,train_mel/song/0418.mel,train_mel/hum/0418.mel
1078176969,train_mel/song/0419.mel,train_mel/hum/0419.mel
1078018755,train_mel/song/0420.mel,train_mel/hum/0420.mel
1079097626,train_mel/song/0421.mel,train_mel/hum/0421.mel
1074146189,train_mel/song/0422.mel,train_mel/hum/0422.mel
1076463934,train_mel/song/0423.mel,train_mel/hum/0423.mel
1078106780,train_mel/song/0424.mel,train_mel/hum/0424.mel
1079251433,train_mel/song/0425.mel,train_mel/hum/0425.mel
1074502195,train_mel/song/0426.mel,train_mel/hum/0426.mel
1099557869,train_mel/song/0427.mel,train_mel/hum/0427.mel
1078044623,train_mel/song/0428.mel,train_mel/hum/0428.mel
1074120452,train_mel/song/0429.mel,train_mel/hum/0429.mel
1075115146,train_mel/song/0430.mel,train_mel/hum/0430.mel
1078205449,train_mel/song/0431.mel,train_mel/hum/0431.mel
1075479785,train_mel/song/0432.mel,train_mel/hum/0432.mel
1079251795,train_mel/song/0433.mel,train_mel/hum/0433.mel
1078186168,train_mel/song/0434.mel,train_mel/hum/0434.mel
1074624297,train_mel/song/0435.mel,train_mel/hum/0435.mel
